IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300009170,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300017990,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300017992,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300019717,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300008003,38.9383,-110.1342,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_307
3300009504,38.7,-118.7,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300005601,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300010330,27.0078,-111.4071,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300003154,None,None,Engineered,Bioreactor,Unclassified,Unclassified,K_DeepCast_100m_m2_307
3300010317,34.9956,-98.6889,Environmental,Aquatic,Hot (42-90C),Sediment,K_DeepCast_100m_m2_307
3300007628,37.4961,-122.1331,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300007633,37.4965,-122.133,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300007984,37.4971,-122.133,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300019733,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009779,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300019707,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300005612,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300009778,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300009779,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300006379,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300009179,41.224,-82.304,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300013098,27.009,-111.4081,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300019723,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300022307,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300005589,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300022221,38.03,-122.15,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300021075,49.745,-93.799,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300004968,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300019732,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300004507,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300014914,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300009772,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300024343,46.234,-123.9135,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300007179,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300007536,37.4958,-122.1331,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300023276,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300005588,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300019699,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300006364,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300023271,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300005601,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300004640,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300005590,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300001357,36.82188,-121.744,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300007537,37.4958,-122.1331,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300009131,41.224,-82.304,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009688,41.84,-87.68,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_307
3300020220,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300019736,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300022226,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300021603,43.6629,-79.3957,Engineered,Bioreactor,Unclassified,Anaerobic,K_DeepCast_100m_m2_307
3300007595,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300006378,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300009702,36.5263,25.4867,Environmental,Aquatic,Volcanic,Marine,K_DeepCast_100m_m2_307
3300012964,41.3778,-82.5108,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300007187,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300006373,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300006224,41.384,-82.513,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300013101,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300004968,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300019728,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300005590,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300007187,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300006356,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300020222,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300007619,37.4962,-122.1329,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300007983,37.4965,-122.133,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300023085,48.6569,-123.4875,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_307
3300010038,38.8724,-122.4268,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300002231,36.5,25.45,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300021445,41.1613,-96.6752,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009086,46.2,-123.94,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300008011,38.9383,-110.1342,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_307
3300007354,-44.0341666,-103.765833,Environmental,Terrestrial,None,Deep subsurface,K_DeepCast_100m_m2_307
3300007351,44.03416667,-103.7658333,Environmental,Terrestrial,Aquifer,Deep subsurface,K_DeepCast_100m_m2_307
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300015262,41.1591,-96.4086,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_307
3300018084,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300006373,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300018469,41.136,-111.9047,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009138,37.4972,-122.1293,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300019709,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300004186,38.9383,-110.1342,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_307
3300017989,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300013099,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300017987,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300019879,38.987,-107.0038,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300018476,45.6356,-110.571,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009143,39.7291,-123.6419,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300005434,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300014868,38.9228,-106.952,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300020000,38.9136,-106.8951,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005166,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300009822,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300006173,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300005553,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300006372,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300005172,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300006954,33.8834,-83.4195,Environmental,Terrestrial,Crop,Soil,K_DeepCast_100m_m2_307
3300005347,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300006937,-10,-62,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300005574,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300005556,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300021090,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009551,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300005540,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300011444,38.9776,-107.0024,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300006366,39.283,-75.3633,Environmental,Aquatic,None,Freshwater,K_DeepCast_100m_m2_307
3300009082,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300004640,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300015052,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300018080,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300015241,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300017991,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300015245,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300019714,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300020198,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300022213,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300022214,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300022204,38.03,-122.15,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300006364,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300022309,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300009813,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300018078,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300017966,4.2396,-73.2024,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300000347,36.82188,-121.744,Environmental,Aquatic,Saline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_307
3300019748,38.7906,-75.1638,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300007181,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300007324,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300012916,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300020083,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300017997,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300006366,39.283,-75.3633,Environmental,Aquatic,None,Freshwater,K_DeepCast_100m_m2_307
3300020084,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300020109,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300020074,-6.1786,29.658,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300005719,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300020222,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300021081,38.9208,-106.9484,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300012163,38.9231,-106.9521,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300021344,38.9362,-106.9425,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300010336,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300018053,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300005288,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_307
3300012173,38.8895,-106.9084,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300004641,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300007323,48.3,16.2,Engineered,Wastewater,Unclassified,Activated Sludge,K_DeepCast_100m_m2_307
3300011440,38.8895,-106.9075,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300013133,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300019883,38.9866,-107.0007,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300000558,57.02,-111.55,Engineered,Wastewater,Petrochemical,Industrial wastewater,K_DeepCast_100m_m2_307
3300005438,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300005356,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300012892,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005459,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300015200,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300021073,38.9197,-106.9492,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300014326,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_307
3300005365,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300012910,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005617,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300015201,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005293,42.406189,-85.40016,Host-associated,Plants,None,Rhizoplane,K_DeepCast_100m_m2_307
3300012893,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300012899,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300009176,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300005288,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_307
3300005544,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300009176,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300005290,42.406189,-85.40016,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_307
3300005353,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300006931,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300005456,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizoplane,K_DeepCast_100m_m2_307
3300018081,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300015200,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300007633,37.4965,-122.133,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_307
3300005543,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300019878,38.9355,-106.9424,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300010430,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300009167,41.384,-82.513,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300004637,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300011119,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300004974,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300013306,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300006844,35.8443,-83.9607,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300009098,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300005365,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300004637,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_307
3300022217,37.7,-122.34,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300013099,27.0151,-111.3798,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300006934,-10,-62,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300004595,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300022226,38.03,-122.37,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300018920,44.4668,-109.6253,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300006845,35.8443,-83.9607,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300009177,42.3948,-85.3738,Host-associated,Plants,Unclassified,Rhizosphere,K_DeepCast_100m_m2_307
3300011399,38.9779,-107.002,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300005343,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300014968,42.3948,-85.3738,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_307
3300005334,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300005353,42.3948,-85.3738,Host-associated,Plants,Soil,Rhizosphere,K_DeepCast_100m_m2_307
3300005588,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300021505,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300012168,38.9226,-106.9518,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300005588,None,None,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300005450,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300022556,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300014154,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300013091,-2.0288,29.1756,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_307
3300005338,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300006175,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300003432,38.1072,-121.6485,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_307
3300005340,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300009153,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300022227,18.2,-104.2,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300012907,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300005617,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300005618,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300005466,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300006931,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300004556,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300006881,42.3948,-85.3738,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_307
3300004629,-10,-62,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300009169,47.0956,-99.1001,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009091,41.384,-82.513,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300006794,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300012212,38.972988,-123.116539,Host-associated,Plants,Unclassified,Rhizoplane,K_DeepCast_100m_m2_307
3300002886,39.7392,-123.6308,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_307
3300021468,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300021591,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300021495,27.0114,-110.5956,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_307
3300017656,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300004589,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300004595,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_307
3300011340,38.107,-121.6475,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_307
3300006721,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300006729,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300007352,44.03416667,-103.7658333,Environmental,Terrestrial,Aquifer,Deep subsurface,K_DeepCast_100m_m2_307
3300007351,44.03416667,-103.7658333,Environmental,Terrestrial,Aquifer,Deep subsurface,K_DeepCast_100m_m2_307
3300009087,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300009082,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
3300015230,36.9648,-116.7241,Environmental,Aquatic,Creek,Freshwater,K_DeepCast_100m_m2_307
3300012901,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300006373,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300012202,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300011269,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300015358,39.7181,-123.6527,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_307
3300015248,38.9231,-106.9513,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_307
3300005441,42.3948,-85.3738,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_307
3300009812,46.372,-119.272,Environmental,Terrestrial,Sand,Soil,K_DeepCast_100m_m2_307
3300022308,37.7,-122.34,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300006693,-22.5716,-36.5529,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300022201,37.79,-122.36,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300011407,38.9775,-107.0021,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300022208,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_307
3300022550,34.9956,-98.6889,Environmental,Aquatic,Hot (42-90C),Sediment,K_DeepCast_100m_m2_307
3300014884,38.9229,-106.9517,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_307
3300006711,10.09,-99.25,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_307
3300004587,48.3807,-122.1599,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_307
